loan_amnt,term,int_rate,installment,annual_inc,delinq_2yrs,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,open_acc,loan_status
12000.0,60,12.29,268.7,60137.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.0,0
19200.0,36,15.41,669.44,100000.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,0
10400.0,36,6.62,319.32,54000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0
10000.0,36,11.99,332.1,60000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0
25000.0,36,14.64,862.24,135000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,0
16150.0,60,19.99,427.79,45000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0
8000.0,36,8.9,254.03,80500.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
7375.0,36,13.33,249.67,65000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0
35000.0,36,17.76,1261.13,140000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,15.0,0
23475.0,60,20.49,628.37,62000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.0,0
25000.0,60,16.99,621.18,85000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.0,0
18000.0,60,8.18,366.53,73000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,0
13425.0,36,8.18,421.81,28000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0
6025.0,36,10.99,197.23,82000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0
12500.0,36,6.03,380.45,55000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
7625.0,36,13.98,260.54,48000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
8000.0,36,13.98,273.35,90000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,0
6000.0,36,11.99,199.26,61170.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0
25000.0,60,13.11,570.24,51600.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,0
16800.0,60,14.48,395.1,90000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.0,0
30000.0,60,13.99,697.9,147000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
25000.0,60,21.99,690.34,62000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.0,0
12000.0,36,8.9,381.04,75000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0,0
12000.0,36,11.53,395.89,60000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.0,0
20000.0,60,15.99,486.26,85000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,0
7000.0,36,12.99,235.83,100000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.0,0
26400.0,60,16.99,655.97,110000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,0
16000.0,60,20.49,428.28,60000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,0
18475.0,60,17.57,464.84,42000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.0,0
5000.0,36,18.49,182.0,95000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,0
6000.0,36,11.99,199.26,102000.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
25000.0,60,17.86,632.94,73000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,19.0,0
16000.0,36,10.99,523.75,65000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0
6500.0,36,10.99,212.78,19000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0
10000.0,60,8.18,203.63,50750.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,0
8000.0,36,14.48,275.29,47500.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
15000.0,36,14.49,516.25,72000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
10000.0,36,6.49,306.45,40000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
6000.0,36,10.15,194.03,25000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0,0
6000.0,36,13.99,205.04,20000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
33000.0,60,11.67,728.58,110000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,0
10000.0,36,9.17,318.79,115000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,22.0,0
30000.0,36,10.99,982.02,144854.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.0,0
17600.0,36,13.66,598.63,55435.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.0,0
15000.0,36,9.71,481.97,80000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,0
30000.0,60,18.55,770.81,77430.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0,0
34475.0,60,23.26,977.03,69000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.0,0
12775.0,36,8.18,401.39,126000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0
10000.0,36,8.9,317.54,29567.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0
17375.0,60,19.22,452.83,65000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,0
4000.0,36,12.29,133.42,35000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
29325.0,36,12.99,987.94,70000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.0,0
20425.0,60,24.08,588.54,100000.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,12.0,0
21000.0,60,19.99,556.26,110000.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.0,0
2000.0,36,8.18,62.84,40000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0,0
4800.0,36,17.57,172.5,75000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.0,0
12000.0,36,11.55,396.0,120000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
7000.0,36,10.99,229.14,51000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.0,0
15000.0,36,7.26,464.95,65000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,0
11775.0,36,12.69,395.0,31000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,0
11000.0,36,12.29,366.89,45000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
5000.0,36,13.99,170.87,90000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.0,0
17625.0,60,20.49,471.78,42000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.0,0
2575.0,36,23.99,101.02,18000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0,0
29725.0,60,9.99,631.43,80000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0
24000.0,36,7.89,750.86,235000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0
25000.0,60,19.99,662.21,70000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,26.0,0
14000.0,36,13.68,476.32,50000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,0
6800.0,36,12.12,226.25,120000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
9000.0,36,6.92,277.57,85000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
21000.0,36,9.99,677.52,163570.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,0
18400.0,60,15.61,443.65,40000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.0,0
35000.0,60,12.99,796.18,150000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
35000.0,36,12.49,1170.71,88000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,0
11000.0,36,9.91,354.48,58195.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0
35000.0,36,12.49,1170.71,260000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,22.0,0
8000.0,36,16.2,282.05,70000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.0,0
10000.0,36,9.49,320.29,49500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0
21825.0,36,17.86,787.5,52000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.0,0
24000.0,60,8.18,488.71,87750.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
35000.0,60,12.99,796.18,85000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.0,0
9600.0,36,9.99,309.72,59000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0
33600.0,36,7.89,1051.2,113000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.0,0
7750.0,36,9.99,250.04,112000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0
30000.0,36,12.99,1010.68,72000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
7900.0,36,17.86,285.05,67000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
14400.0,60,11.53,316.92,133000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,0
24000.0,36,9.99,774.3,64000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0
8000.0,36,15.1,277.72,78000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
15500.0,36,10.99,507.38,98500.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
5875.0,36,15.88,206.2,29000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,0
10000.0,36,13.33,338.54,60000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
12000.0,36,11.53,395.89,33600.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0
13675.0,60,9.76,288.95,80000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0
25000.0,36,7.89,782.15,175000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,15.0,0
5000.0,36,8.9,158.77,51000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0
12000.0,36,12.12,399.26,47000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
15000.0,36,13.99,512.6,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0
13000.0,36,8.18,408.46,38318.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
35000.0,60,17.57,880.61,80000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,0
31800.0,36,6.49,974.5,189000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.0,0
12000.0,60,10.99,260.85,51700.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,0
10000.0,36,13.98,341.68,46000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,0
12000.0,36,11.99,398.52,67000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0
12000.0,36,12.85,403.47,45000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0
7000.0,36,8.49,220.95,37200.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0
12000.0,36,6.54,368.01,35000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0
10000.0,36,7.89,312.86,40000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
14000.0,36,12.12,465.81,45000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0
6000.0,36,9.17,191.28,110000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,0
35000.0,60,17.57,880.61,96000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,23.0,0
9000.0,36,15.22,312.96,55000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0
5000.0,36,12.69,167.73,30000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,14.0,0
12475.0,36,6.03,379.69,88000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
1775.0,36,12.29,59.21,36000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
25000.0,36,6.39,764.98,148000.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,34.0,0
3700.0,36,20.49,138.44,50000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,0
5000.0,36,18.49,182.0,25000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,0
13025.0,60,19.97,344.87,85251.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,0
3200.0,36,15.61,111.89,55000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,0
12000.0,36,11.14,393.67,83000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,0
29425.0,60,16.99,731.13,64000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
5200.0,36,12.29,173.44,39000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,0
15875.0,36,15.31,552.73,60000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
20000.0,60,13.99,465.27,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0,0
35000.0,60,18.54,899.09,450000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.0,0
2650.0,36,16.99,94.47,180000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,0
24000.0,60,14.16,560.44,81000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,0
25000.0,36,14.99,866.52,75000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0
5450.0,36,17.86,196.65,36816.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,0
24000.0,36,7.62,747.88,110000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
5000.0,36,16.99,178.24,55000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
30000.0,36,9.17,956.37,85000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,31.0,0
12000.0,60,11.12,261.63,32960.22,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
12000.0,36,10.15,388.06,43000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,0
19500.0,36,6.03,593.5,110000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.0,0
4800.0,36,13.33,162.5,65000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
25000.0,60,16.99,621.18,59000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,21.0,0
2300.0,36,13.11,77.62,125000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0,0
4525.0,36,14.47,155.69,88000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
12800.0,36,12.99,431.23,52000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0
12000.0,36,7.49,373.22,111000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0
14000.0,60,17.57,352.25,69000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,0
17450.0,60,19.19,454.49,48500.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.0,0
25000.0,60,18.2,637.56,165000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,0
12000.0,36,12.69,402.54,40000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0,0
12000.0,36,12.39,400.82,45000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.0,0
19950.0,36,10.99,653.05,44500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
6000.0,36,6.03,182.62,88000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0
6000.0,36,10.15,194.03,50000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0
24500.0,60,18.75,632.18,102000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,0
3000.0,36,13.99,102.52,42000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
25000.0,36,12.73,839.16,103250.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0
28000.0,36,5.32,843.22,113000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0
13000.0,36,8.9,412.8,60952.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0
10000.0,60,11.53,220.08,32000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0
9600.0,36,14.99,332.75,50000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,0
8725.0,36,14.33,299.61,27000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,0
18000.0,60,13.99,418.74,60000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,0
11600.0,36,14.09,396.97,80800.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
18000.0,60,16.29,440.51,79000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
21600.0,36,13.44,732.38,200000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,0
10000.0,36,9.99,322.63,25000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
20775.0,36,17.57,746.6,49500.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,0
35000.0,60,23.99,1006.68,294000.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,13.0,0
20000.0,36,6.03,608.72,206000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.0,0
20000.0,36,14.49,688.33,65800.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,0
28000.0,36,15.61,979.02,200000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,23.0,0
16000.0,36,9.17,510.07,92000.0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,0
10000.0,36,13.33,338.54,87500.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
7000.0,36,14.65,241.46,45988.88,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
6750.0,36,11.53,222.69,62500.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
15700.0,36,7.89,491.19,85280.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0
12600.0,60,12.29,282.14,90000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
12000.0,36,11.83,397.61,66000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
9600.0,36,15.8,336.57,47000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0
20000.0,60,7.89,404.48,112000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
4550.0,36,20.99,171.4,20170.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0
30000.0,60,21.15,814.14,105000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.0,0
16000.0,36,9.99,516.2,55000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
5000.0,36,8.18,157.1,35200.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
20000.0,60,15.88,485.09,55000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,0
9100.0,36,13.33,308.07,22879.08,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0
3500.0,36,7.12,108.27,50000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.0,0
12000.0,36,9.17,382.55,60486.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,0
15000.0,60,9.99,318.64,40200.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
25075.0,36,13.99,856.89,108000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
16150.0,36,19.52,596.25,44916.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.0,0
5375.0,36,12.49,179.79,18000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0,0
9600.0,36,15.31,334.25,58000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
18000.0,36,6.24,549.56,60000.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0
23000.0,36,10.99,752.89,70000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.0,0
6000.0,36,14.99,207.97,52000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,0
20000.0,60,14.49,470.47,75000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.0,0
12000.0,60,23.99,345.15,40000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0
1600.0,36,12.12,53.24,30000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0
27000.0,36,9.99,871.09,160000.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0,0
15000.0,36,11.55,495.0,40000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0
22025.0,36,12.99,742.01,120000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
20000.0,36,7.69,623.88,75000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0,0
12600.0,60,21.67,345.64,35000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0
16000.0,36,6.62,491.26,61000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.0,0
12000.0,36,13.33,406.24,33000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0
10750.0,36,15.61,375.88,30000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.0,0
24000.0,60,9.17,500.19,85000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.0,0
35000.0,36,15.8,1227.05,500000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
11000.0,36,7.89,344.15,40000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0
6250.0,36,18.85,228.63,51200.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,0
15000.0,60,14.65,354.1,40000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
21500.0,60,19.99,569.5,108000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.0,0
6000.0,36,14.79,207.38,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
18000.0,60,23.43,511.89,57000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,13.0,0
16200.0,60,20.2,431.01,57574.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0
24000.0,36,7.12,742.37,149000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0
10000.0,60,15.8,242.12,105900.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
7500.0,36,6.62,230.28,115000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.0,0
3250.0,36,14.49,111.86,36000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
11000.0,36,9.99,354.89,65000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,0
9000.0,36,9.17,286.92,190000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.0,0
20000.0,60,10.99,434.75,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,0
20000.0,36,16.55,708.59,72000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,0
6400.0,36,7.9,200.26,35000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.0,0
14300.0,36,7.69,446.07,52000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0
25000.0,36,6.89,770.68,90000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0
9725.0,36,15.61,340.04,42000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,0
12000.0,36,14.33,412.06,50000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
12000.0,36,7.89,375.43,76000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
4500.0,36,12.53,150.6,64500.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
9600.0,36,15.8,336.57,55000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0
8000.0,36,12.99,269.52,34000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,0
11000.0,36,10.99,360.08,60000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0
10000.0,36,9.99,322.63,40000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0
10000.0,36,9.17,318.79,50000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0
19200.0,60,7.26,382.55,115000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0
11725.0,36,14.99,406.4,37000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.0,0
12000.0,36,6.92,370.09,86000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0
35000.0,60,15.61,843.9,345000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,0
12000.0,36,15.1,416.58,42000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
3000.0,36,10.99,98.21,96000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.0,0
15850.0,60,24.5,460.59,63000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.0,0
5900.0,36,25.57,236.37,49200.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,20.0,0
25000.0,60,15.41,600.15,102400.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.0,0
24000.0,60,12.29,537.4,75000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
28200.0,36,17.57,1013.43,80000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.0,0
2000.0,36,21.0,75.36,29000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,0
6625.0,36,15.99,232.89,16000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,0
35000.0,60,20.49,936.86,71400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,0
